ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
279,FP16,Programming-CS,16.3843,639.5775,39.04,8,8,6,9,7,8,8,8,10,8,8,9,8,10,8,10,9,9,8,10,9,7,7,7,7,8,7,7,6,6,6,7,10,9,9,10,8,8,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.1,8.3333,8.1933,7.4,7.3333,7.3733,8.6,8.6667,8.6267,8.1783,0.0008
280,FP16,Programming-CS,21.4567,786.2162,36.64,9,8,7,9,7,8,8,8,10,8,7,9,8,9,8,8,10,9,10,10,8,9,6,7,8,9,9,8,7,6,6,7,9,10,9,9,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.5,9.0,8.7,8.5,8.6667,8.5667,7.8,7.6667,7.7467,8.4,9.0,8.64,8.4133,0.0005
281,FP16,Programming-CS,16.7877,709.9069,42.29,7,4,5,7,6,5,6,7,8,6,5,8,7,7,4,7,8,7,4,10,7,7,4,7,7,5,5,6,5,4,3,8,7,5,5,7,7,6,5,8,9,8,8,9,9,9,9,9,8,7,6,8,6.9,8.6667,7.6067,5.6,8.0,6.56,4.6,7.6667,5.8267,7.5,8.6667,7.9667,6.99,0.0006
282,FP16,Programming-CS,16.2922,633.9104,38.91,8,7,8,9,7,7,8,9,10,9,9,9,8,10,7,9,9,8,9,10,8,9,7,7,7,8,8,7,6,6,6,8,10,9,10,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.2,8.6667,8.3867,8.0,7.3333,7.7333,8.6,9.0,8.76,8.35,0.0008
283,FP16,Programming-CS,16.6816,652.2263,39.1,8,7,8,9,7,7,9,8,10,7,8,8,7,10,8,10,10,10,7,10,9,8,5,7,7,8,8,8,6,6,5,7,10,9,10,10,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.1,8.6667,8.3267,7.6,7.6667,7.6267,8.6,9.0,8.76,8.3233,0.0008
284,FP16,Programming-CS,16.6194,708.2971,42.62,6,4,5,8,5,5,6,7,8,5,6,8,5,8,5,8,7,6,5,10,6,5,4,6,6,4,6,6,5,3,4,7,6,6,6,9,7,5,6,7,9,8,6,9,8,8,7,8,8,7,6,8,6.1,8.3333,6.9933,5.1,7.6667,6.1267,5.3,6.3333,5.7133,7.6,8.3333,7.8933,6.6817,0.0006
285,FP16,Programming-CS,16.7532,652.1064,38.92,9,8,7,9,7,8,8,8,9,10,9,9,7,10,8,9,9,10,9,10,8,9,6,8,7,8,9,8,7,8,7,6,9,9,9,10,9,8,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.8,8.3333,8.6133,8.0,8.0,8.0,8.5,8.6667,8.5667,8.41,0.0008
286,FP16,Programming-CS,16.2201,637.7308,39.32,9,8,6,8,6,9,9,8,10,9,8,8,7,10,7,8,10,10,9,10,8,8,6,7,7,8,8,8,6,6,6,7,9,9,9,9,9,9,8,8,9,8,6,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.6,8.3333,8.4933,7.6,7.3333,7.4933,8.1,8.6667,8.3267,8.1933,0.0008
287,FP16,Programming-CS,16.7777,653.8011,38.97,9,6,8,8,7,9,9,9,10,8,6,9,9,9,9,9,9,9,9,10,8,9,7,8,7,8,8,8,7,7,5,8,9,9,9,9,9,9,7,8,9,8,6,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.3,8.3333,8.3133,7.7,7.3333,7.5533,8.6,8.6667,8.6267,8.2833,0.0008
288,FP16,Programming-CS,16.6918,656.6537,39.34,7,5,4,8,4,6,5,7,8,5,5,8,3,7,5,8,8,7,3,10,7,5,3,6,5,5,6,6,5,4,4,8,7,6,6,8,6,6,5,8,9,8,6,9,9,8,8,8,8,7,6,8,6.0,8.6667,7.0667,5.6,7.6667,6.4267,4.6,6.6667,5.4267,7.7,8.3333,7.9533,6.7183,0.0006
289,FP16,Programming-CS,16.9153,655.9494,38.78,9,8,7,9,7,9,8,8,10,9,7,9,7,9,8,9,10,10,8,10,8,8,6,7,6,8,8,8,6,6,5,6,9,9,8,8,9,9,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.5,8.3333,8.4333,7.3,8.0,7.58,8.2,8.6667,8.3867,8.215,0.0007
290,FP16,Programming-CS,16.499,640.5907,38.83,9,8,9,8,7,7,9,9,10,7,8,9,7,10,9,8,10,10,9,10,8,8,6,8,7,8,9,8,7,6,5,7,10,8,8,9,8,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.1,8.3333,8.1933,8.0,7.3333,7.7333,8.5,8.6667,8.5667,8.2683,0.0008
291,FP16,Programming-CS,16.586,644.6308,38.87,6,4,4,8,5,5,6,8,8,5,5,7,6,6,5,7,7,7,5,10,7,5,3,7,4,6,5,6,5,4,2,6,8,7,6,8,7,6,5,8,9,8,8,9,9,9,8,9,7,6,5,8,6.3,8.3333,7.1133,5.5,7.6667,6.3667,4.6,7.0,5.56,7.5,8.6667,7.9667,6.7517,0.0006
292,FP16,Programming-CS,16.6626,652.3879,39.15,8,7,8,9,9,9,10,10,10,8,9,9,8,10,9,9,10,10,10,10,9,8,7,7,8,9,8,8,6,7,5,7,9,9,9,7,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.6,9.0,8.76,8.6,8.6667,8.6267,8.3,8.0,8.18,8.5,9.0,8.7,8.5667,0.0008
293,FP16,Programming-CS,16.6705,654.5782,39.27,9,7,8,8,6,8,8,8,10,9,10,8,9,10,8,9,9,9,8,10,9,9,6,7,7,8,8,8,6,5,6,8,9,10,9,9,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,7.9,8.0,7.94,8.4,8.6667,8.5067,8.35,0.0008
294,FP16,Programming-CS,16.5066,641.7994,38.88,8,8,6,8,7,8,8,7,10,8,8,10,7,9,9,9,9,10,8,10,8,8,7,7,7,9,8,8,6,6,6,7,8,8,9,10,9,8,8,8,9,8,6,9,9,9,9,9,9,9,8,9,7.9,9.0,8.34,8.2,8.6667,8.3867,7.7,7.6667,7.6867,8.4,9.0,8.64,8.2633,0.0008
295,FP16,Programming-CS,16.4882,649.8411,39.41,8,8,7,9,8,7,8,7,10,7,8,9,8,10,7,9,8,10,9,10,8,8,7,7,9,9,8,7,6,5,5,7,8,9,8,10,9,9,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.2,8.3333,8.2533,7.4,7.3333,7.3733,8.4,8.6667,8.5067,8.1633,0.0008
296,FP16,Programming-CS,16.2911,690.6717,42.4,8,7,9,8,6,8,8,8,10,8,9,9,6,10,8,9,10,10,10,10,8,9,7,6,8,8,9,7,7,7,6,7,10,9,9,9,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.2,9.0,8.52,8.5,8.6667,8.5667,8.3,7.6667,8.0467,8.2,9.0,8.52,8.4133,0.0007
297,FP16,Programming-CS,16.3152,640.2612,39.24,7,6,5,8,6,6,7,8,8,5,5,8,6,7,5,7,6,7,6,10,6,6,4,6,7,5,6,6,4,5,4,7,7,6,7,9,7,5,5,8,9,8,6,9,9,8,8,8,7,6,5,8,6.4,8.3333,7.1733,5.8,7.3333,6.4133,5.4,6.3333,5.7733,7.7,8.3333,7.9533,6.8283,0.0007
298,FP16,Programming-CS,16.385,639.7684,39.05,9,6,8,9,6,8,7,8,10,8,9,9,7,10,8,8,10,10,10,10,9,8,6,8,7,10,7,7,6,6,6,8,10,9,9,9,9,8,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.3,8.3333,8.3133,7.7,7.3333,7.5533,8.5,8.6667,8.5667,8.2533,0.0008
299,FP16,Programming-CS,16.315,633.3379,38.82,7,5,6,7,6,6,5,8,9,5,5,9,4,7,5,7,7,6,6,9,7,5,3,6,5,6,5,7,4,4,4,6,6,5,7,10,7,6,4,8,9,8,8,9,8,7,7,8,7,6,5,8,6.2,8.0,6.92,5.5,7.0,6.1,5.0,6.6667,5.6667,7.7,8.3333,7.9533,6.66,0.0006
300,FP16,Programming-CS,16.8578,659.4378,39.12,8,8,7,9,7,8,9,8,10,7,9,10,8,10,8,9,10,10,10,10,8,8,6,7,7,8,9,8,7,6,6,8,10,9,9,9,8,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,8.1,7.6667,7.9267,8.7,9.0,8.82,8.4433,0.0008
301,FP16,Humanities,17.8115,698.692,39.23,9,7,9,9,7,8,8,9,10,9,6,9,7,10,7,9,10,9,7,10,7,8,5,7,8,9,7,8,5,6,5,8,10,9,10,7,8,9,7,8,9,8,6,9,9,9,9,9,9,9,8,9,8.1,9.0,8.46,8.4,8.6667,8.5067,7.1,7.6667,7.3267,8.4,9.0,8.64,8.2333,0.0007
302,FP16,Humanities,16.9176,658.9626,38.95,8,7,8,9,9,8,8,9,10,7,7,8,8,10,8,9,10,9,9,10,7,9,7,7,6,9,8,7,7,7,6,8,8,9,10,9,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.4,8.6667,8.5067,7.9,7.3333,7.6733,8.4,9.0,8.64,8.335,0.0007
303,FP16,Humanities,16.399,647.9427,39.51,8,8,8,8,8,9,7,8,10,7,8,9,9,10,7,8,9,9,9,10,8,8,6,7,8,8,10,7,6,7,4,7,9,10,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.5,8.3333,8.4333,7.6,7.3333,7.4933,8.2,8.6667,8.3867,8.2383,0.0008
304,FP16,Humanities,16.8697,655.7189,38.87,9,7,8,9,8,8,8,8,10,7,7,10,7,10,8,9,9,9,9,10,8,7,5,8,7,8,9,7,6,7,5,7,10,9,9,8,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.1,8.6667,8.3267,7.6,8.0,7.76,8.5,9.0,8.7,8.3417,0.0008
305,FP16,Humanities,16.3254,643.102,39.39,8,7,9,9,7,8,9,8,10,10,8,9,8,10,9,9,10,10,9,10,8,8,5,6,7,9,9,8,7,6,6,7,9,9,10,9,9,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.6,8.6667,8.6267,8.1,7.3333,7.7933,8.4,9.0,8.64,8.41,0.0008
306,FP16,Humanities,10.082,395.8926,39.27,9,8,7,9,6,9,9,9,10,9,8,9,8,10,9,9,10,10,10,10,8,9,6,8,7,10,9,7,6,7,6,7,9,8,9,10,9,9,7,9,9,7,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.9,8.0,8.54,8.0,7.3333,7.7333,8.7,8.6667,8.6867,8.37,0.0021
307,FP16,Humanities,16.419,638.8995,38.91,8,7,8,8,7,8,9,9,10,8,9,9,7,10,8,8,9,10,9,10,8,7,7,8,7,8,8,7,6,7,5,7,10,10,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.4,8.3333,8.3733,8.0,7.3333,7.7333,8.4,8.6667,8.5067,8.2683,0.0008
308,FP16,Humanities,16.1317,631.7548,39.16,8,8,7,9,8,8,10,8,10,9,8,8,8,10,9,9,10,9,9,10,8,8,6,8,7,8,8,8,6,6,6,8,8,10,9,9,8,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.5,8.6667,8.5667,8.0,7.3333,7.7333,8.5,9.0,8.7,8.365,0.0008
309,FP16,Humanities,16.3391,639.5245,39.14,9,8,8,8,7,9,8,8,10,9,9,8,9,10,7,9,9,10,9,10,8,8,6,7,8,8,8,8,5,6,5,9,9,9,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.6,8.3333,8.4933,7.7,7.3333,7.5533,8.5,8.6667,8.5667,8.2983,0.0008
310,FP16,Humanities,16.3956,637.7383,38.9,9,7,8,8,7,8,9,9,10,7,10,8,10,10,7,8,9,9,8,10,7,8,6,8,8,8,8,7,7,6,5,7,9,10,9,10,8,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.2,8.6667,8.3867,7.8,7.3333,7.6133,8.4,9.0,8.64,8.32,0.0008
311,FP16,Humanities,16.8448,660.3594,39.2,7,5,4,7,5,6,7,8,8,4,5,8,6,7,4,9,7,7,4,10,7,6,4,6,6,6,6,7,4,4,2,6,7,6,6,9,6,6,5,7,9,7,6,9,9,8,8,8,8,7,6,8,6.3,8.6667,7.2467,5.7,7.3333,6.3533,4.7,6.6667,5.4867,7.7,8.3333,7.9533,6.76,0.0006
312,FP16,Humanities,16.5123,641.6348,38.86,7,8,8,9,7,8,8,7,10,7,9,9,7,10,8,9,10,8,9,10,8,8,6,7,8,8,10,8,6,6,6,7,10,8,10,10,8,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.0,8.6667,8.2667,8.2,7.3333,7.8533,8.4,9.0,8.64,8.305,0.0008
313,FP16,Humanities,16.6104,655.4074,39.46,9,8,8,9,7,8,9,9,10,7,7,9,8,10,8,9,10,9,6,10,9,7,7,7,7,8,8,7,6,6,6,8,9,9,9,8,9,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.0,8.6667,8.2667,7.6,7.3333,7.4933,8.5,9.0,8.7,8.275,0.0008
314,FP16,Humanities,16.5688,703.4809,42.46,9,7,7,9,8,9,8,8,10,8,7,9,8,10,8,8,10,10,10,10,8,7,6,8,8,9,9,7,7,7,6,6,9,9,9,10,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.6,9.0,8.76,8.5,8.3333,8.4333,7.8,7.3333,7.6133,8.4,8.6667,8.5067,8.3283,0.0007
315,FP16,Humanities,16.5026,643.2348,38.98,6,4,6,7,5,5,7,8,8,6,4,7,7,7,4,7,7,7,4,10,6,4,4,6,5,4,6,6,5,4,3,5,8,7,5,9,7,6,5,8,9,8,6,9,9,8,7,8,8,7,6,8,6.4,8.6667,7.3067,5.4,7.6667,6.3067,4.8,6.3333,5.4133,7.3,8.3333,7.7133,6.685,0.0006
316,FP16,Humanities,16.4388,643.9596,39.17,9,7,8,8,9,9,8,9,10,9,8,10,8,9,8,9,10,9,10,10,8,8,6,8,6,8,8,8,6,6,5,8,10,10,9,10,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.4,8.6667,8.5067,7.8,7.3333,7.6133,8.8,9.0,8.88,8.425,0.0008
317,FP16,Humanities,16.2836,640.9679,39.36,8,8,8,8,7,8,8,8,10,8,8,9,7,10,8,9,9,10,8,10,8,9,7,8,7,9,8,8,6,5,5,7,9,8,9,9,9,9,8,8,9,8,6,9,9,8,8,8,9,9,8,9,8.0,9.0,8.4,8.4,8.3333,8.3733,7.7,7.3333,7.5533,8.4,8.6667,8.5067,8.2083,0.0008
318,FP16,Humanities,16.7086,652.331,39.04,8,7,8,8,7,8,9,9,9,8,8,9,7,10,7,9,10,9,9,10,8,8,6,8,7,9,8,8,6,6,5,7,10,9,10,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.3,8.6667,8.4467,7.8,7.3333,7.6133,8.6,9.0,8.76,8.32,0.0008
319,FP16,Humanities,16.6824,650.467,38.99,8,8,8,9,8,8,9,10,10,9,8,9,7,10,8,8,10,9,9,10,8,8,6,7,8,8,9,7,6,7,5,7,9,10,9,9,9,9,7,9,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.6,8.3333,8.4933,7.8,8.0,7.88,8.5,8.6667,8.5667,8.38,0.0008
320,FP16,Humanities,16.7653,655.3746,39.09,7,6,2,8,6,6,6,7,8,5,6,8,6,6,5,7,8,7,4,9,6,6,3,6,6,5,7,7,4,4,4,6,7,6,7,7,6,6,5,8,9,7,6,9,9,8,8,8,8,7,6,8,6.4,8.6667,7.3067,5.7,7.3333,6.3533,4.9,6.6667,5.6067,7.3,8.3333,7.7133,6.745,0.0006
321,FP16,Humanities,16.6009,651.2513,39.23,8,9,8,8,5,8,8,10,9,9,8,9,9,10,8,9,10,10,9,10,9,9,7,7,7,9,8,7,6,6,5,7,9,8,8,9,9,9,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.7,8.3333,8.5533,7.6,7.3333,7.4933,8.5,8.6667,8.5667,8.2683,0.0008
322,FP16,Humanities,16.2209,633.9824,39.08,10,8,6,8,7,9,7,8,10,9,8,9,8,10,8,9,9,10,9,10,8,7,6,8,8,8,9,8,6,6,5,6,9,10,10,9,8,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.6,8.6667,8.6267,7.6,7.3333,7.4933,8.3,9.0,8.58,8.32,0.0008
323,FP16,Humanities,16.6476,653.5036,39.26,8,8,9,9,7,8,8,9,10,8,9,10,8,10,8,9,9,10,7,10,8,7,5,8,7,9,8,7,7,8,6,7,10,9,9,9,8,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.6,8.6667,8.6267,7.7,7.3333,7.5533,8.6,9.0,8.76,8.365,0.0008
324,FP16,Humanities,16.4462,643.7332,39.14,8,8,7,8,8,8,8,8,10,8,8,8,8,10,8,9,10,10,10,10,8,9,6,7,7,8,9,7,7,6,5,7,9,7,9,10,8,9,8,9,9,8,6,9,9,8,7,8,9,9,8,9,8.3,9.0,8.58,8.3,8.3333,8.3133,7.8,7.0,7.48,8.3,8.6667,8.4467,8.205,0.0008
325,FP16,Humanities,16.4521,645.36,39.23,7,6,7,8,7,8,8,9,10,7,8,8,8,10,8,8,10,9,8,10,8,8,6,6,7,10,8,7,6,6,5,8,10,10,9,10,9,8,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.2,8.3333,8.2533,7.4,7.3333,7.3733,8.3,8.6667,8.4467,8.1483,0.0008
326,FP16,Humanities,16.4264,642.7933,39.13,9,7,6,8,8,8,9,8,9,7,8,8,7,10,8,8,10,8,9,10,8,8,6,7,8,7,7,8,7,7,5,6,9,10,9,9,9,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.0,8.6667,8.2667,7.5,7.3333,7.4333,8.1,9.0,8.46,8.2,0.0008
327,FP16,Humanities,16.5218,650.8569,39.39,9,8,8,9,8,9,8,8,10,9,7,9,8,10,8,8,9,9,8,10,8,9,7,7,8,8,8,7,7,6,6,8,9,9,8,10,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.6,8.6667,8.6267,7.6,7.3333,7.4933,8.5,9.0,8.7,8.38,0.0008
328,FP16,Humanities,16.362,640.3095,39.13,8,9,7,9,7,8,8,9,10,7,8,8,8,10,8,9,10,9,8,10,8,8,6,8,8,8,9,7,6,6,7,8,10,9,9,9,10,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.2,8.6667,8.3867,7.8,7.3333,7.6133,8.6,9.0,8.76,8.365,0.0008
329,FP16,Humanities,16.8952,658.2298,38.96,8,6,7,9,7,8,9,7,10,8,8,9,10,10,8,8,10,10,9,10,7,9,6,7,7,8,8,8,6,6,7,8,10,10,8,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.4,8.6667,8.5067,7.8,7.3333,7.6133,8.4,9.0,8.64,8.35,0.0008
330,FP16,Humanities,16.4811,642.629,38.99,6,5,3,7,5,6,5,7,8,4,5,8,6,6,5,7,7,7,4,10,6,6,3,7,6,5,6,7,5,5,4,7,8,7,5,8,7,6,5,8,9,8,8,9,9,8,7,8,8,7,6,8,6.4,8.6667,7.3067,5.7,7.6667,6.4867,4.5,7.0,5.5,7.6,8.3333,7.8933,6.7967,0.0006
331,FP16,Humanities,16.6364,653.6902,39.29,9,8,7,8,8,8,8,8,10,8,8,9,8,9,8,10,9,10,9,10,9,9,6,7,8,9,8,8,7,6,5,8,9,10,8,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.6,9.0,8.76,8.6,8.6667,8.6267,7.5,8.3333,7.8333,8.6,9.0,8.76,8.495,0.0008
332,FP16,Humanities,16.9097,713.6467,42.2,6,6,7,8,4,6,5,8,7,4,5,8,6,7,5,8,6,6,6,10,6,5,4,7,5,6,6,6,4,4,3,7,7,7,7,8,7,6,5,8,9,8,8,9,9,8,8,8,8,7,6,8,5.8,8.6667,6.9467,5.7,7.6667,6.4867,5.3,7.3333,6.1133,7.8,8.3333,8.0133,6.89,0.0006
333,FP16,Humanities,16.6411,653.8535,39.29,9,8,8,8,7,8,8,9,10,9,8,9,8,10,8,9,9,9,9,10,8,8,7,8,7,8,9,8,7,6,5,7,9,9,10,9,9,9,9,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.4,8.6667,8.5067,8.1,7.3333,7.7933,8.6,9.0,8.76,8.41,0.0008
334,FP16,Humanities,16.503,649.347,39.35,9,8,7,8,9,9,8,8,10,9,8,10,7,10,8,8,10,10,9,10,9,8,6,7,8,8,8,7,6,7,6,8,8,8,9,10,9,8,8,8,9,8,6,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.5,8.3333,8.4333,7.7,7.3333,7.5533,8.4,8.6667,8.5067,8.2983,0.0008
335,FP16,Humanities,16.9619,659.3733,38.87,9,6,8,9,7,8,9,9,10,8,10,10,6,10,8,9,10,10,8,10,9,8,7,8,9,7,9,7,7,6,6,8,9,9,9,9,9,9,8,9,9,8,8,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.1,8.6667,8.3267,8.2,8.0,8.12,8.8,9.0,8.88,8.5067,0.0008
336,FP16,Humanities,16.4925,704.5933,42.72,8,7,8,8,8,8,8,8,9,8,8,9,8,10,8,8,9,10,9,10,8,8,6,7,8,9,8,8,6,6,6,8,9,9,9,9,9,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.3,8.6667,8.4467,7.8,7.3333,7.6133,8.4,9.0,8.64,8.305,0.0007
337,FP16,Humanities,16.6688,650.8848,39.05,7,5,4,8,6,5,5,8,8,7,5,8,7,7,5,9,7,7,6,9,7,5,3,6,6,5,7,6,5,4,3,6,7,6,6,8,7,6,5,7,9,8,8,9,9,9,9,9,7,6,5,8,6.7,8.3333,7.3533,5.7,7.6667,6.4867,4.9,7.3333,5.8733,7.5,8.6667,7.9667,6.92,0.0006
338,FP16,Humanities,16.4302,641.6381,39.05,8,7,7,9,7,8,9,8,10,10,8,9,7,10,8,9,9,9,8,10,8,9,6,8,7,9,9,8,6,6,5,7,9,9,9,9,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.0,9.0,8.4,8.6,8.6667,8.6267,7.7,7.3333,7.5533,8.5,9.0,8.7,8.32,0.0008
339,FP16,Humanities,16.5569,647.7572,39.12,8,6,7,8,8,9,9,8,9,7,8,9,10,9,9,9,9,10,7,10,8,8,7,7,7,8,8,7,6,7,5,7,8,10,9,9,8,8,8,10,9,8,6,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.2,8.6667,8.3867,7.7,7.3333,7.5533,8.4,9.0,8.64,8.26,0.0008
340,FP16,Humanities,16.562,649.3148,39.21,8,7,8,8,6,9,8,8,10,10,7,9,8,9,7,9,10,9,9,10,8,8,7,8,7,9,8,8,6,6,5,7,9,8,9,9,9,8,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.3,8.3333,8.3133,7.6,7.3333,7.4933,8.5,8.6667,8.5667,8.2083,0.0008
341,FP16,Humanities,16.7512,654.4185,39.07,8,8,8,8,8,7,8,8,9,9,8,8,7,10,8,9,10,9,10,10,8,8,6,7,8,7,8,8,7,6,5,6,8,9,10,10,9,9,7,9,9,8,6,9,9,9,9,9,9,9,8,9,8.2,9.0,8.52,8.2,8.6667,8.3867,7.8,7.6667,7.7467,8.3,9.0,8.58,8.3083,0.0008
342,FP16,Humanities,9.9737,442.8296,44.4,9,7,9,8,7,8,9,8,10,8,8,9,8,10,8,9,10,10,8,10,8,8,7,6,8,7,9,8,6,7,5,8,8,10,9,10,9,9,8,9,9,7,8,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,8.0,8.3333,8.1333,8.5,9.0,8.7,8.4467,0.0019
343,FP16,Humanities,16.6843,649.1101,38.91,10,8,8,9,7,8,8,8,10,7,7,9,8,10,8,9,8,9,9,10,8,8,6,7,7,8,9,7,7,7,5,8,10,9,8,9,9,8,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.2,8.3333,8.2533,7.6,8.0,7.76,8.5,8.6667,8.5667,8.305,0.0008
344,FP16,Humanities,16.5489,700.4352,42.33,6,4,6,8,6,5,5,7,7,5,5,8,6,6,4,7,9,6,5,10,7,6,4,5,6,6,6,6,4,4,2,6,7,6,5,9,7,5,5,8,9,8,6,9,9,9,9,9,8,7,6,8,6.5,8.6667,7.3667,5.3,8.0,6.38,4.7,7.0,5.62,7.4,8.6667,7.9067,6.8183,0.0006
345,FP16,Humanities,16.5212,642.8512,38.91,9,8,8,9,7,8,9,8,10,7,7,9,8,10,8,9,10,9,8,10,8,7,7,7,6,8,9,7,6,6,6,8,8,7,9,9,8,8,8,8,9,8,8,9,9,9,8,9,9,9,8,9,8.0,9.0,8.4,7.8,8.6667,8.1467,7.9,8.0,7.94,8.4,9.0,8.64,8.2817,0.0008
346,FP16,Humanities,16.6504,646.8446,38.85,9,7,8,8,7,9,7,8,10,8,8,10,7,10,8,9,10,9,7,10,8,8,6,7,7,8,8,8,6,6,5,7,9,10,9,9,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.4,8.3333,8.3733,7.4,8.0,7.64,8.5,8.6667,8.5667,8.275,0.0008
347,FP16,Humanities,16.7465,660.7467,39.46,9,7,8,9,8,8,8,8,10,7,8,9,8,10,8,9,10,10,9,10,8,8,6,6,8,9,9,8,6,6,6,8,9,9,10,9,9,9,8,8,9,8,6,9,9,9,9,9,9,9,8,9,8.5,9.0,8.7,8.3,8.6667,8.4467,8.0,7.6667,7.8667,8.4,9.0,8.64,8.4133,0.0008
348,FP16,Humanities,16.3777,634.9461,38.77,10,8,8,9,8,9,9,9,10,7,7,8,9,10,8,9,9,10,8,9,7,8,6,7,7,9,9,8,7,7,6,8,9,10,8,8,9,9,8,9,9,7,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.7,8.3333,8.5533,7.7,7.3333,7.5533,8.4,9.0,8.64,8.3617,0.0008
