ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
277,NF4,Programming-CS,48.3801,1938.7501,40.07,9,7,6,8,8,8,8,8,10,9,8,9,9,10,10,9,10,9,8,10,8,8,6,7,8,7,9,7,7,6,5,8,9,8,9,9,8,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.1,8.3333,8.1933,7.7,7.6667,7.6867,8.3,9.0,8.58,8.2717,0.0001
278,NF4,Programming-CS,48.451,1940.3984,40.05,9,8,8,9,8,8,9,8,10,9,8,9,9,10,8,9,10,10,10,10,8,10,6,7,7,8,9,7,6,6,6,7,9,9,9,8,8,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.6,8.3333,8.4933,8.1,7.6667,7.9267,8.3,9.0,8.58,8.3767,0.0001
279,NF4,Programming-CS,47.8918,1907.598,39.83,8,7,9,8,6,8,8,8,10,8,9,10,7,10,8,9,9,10,10,10,8,9,6,8,7,8,7,7,7,7,6,8,9,10,8,9,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.6,8.3333,8.4933,7.9,7.0,7.54,8.5,9.0,8.7,8.25,0.0001
280,NF4,Programming-CS,48.2998,1986.6839,41.13,8,9,8,9,8,8,9,9,10,7,8,9,8,10,8,9,10,9,8,10,9,9,5,7,7,9,8,7,6,7,5,6,8,9,9,8,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.6,8.3333,8.4933,7.6,7.0,7.36,8.3,9.0,8.58,8.22,0.0001
281,NF4,Programming-CS,48.4637,1936.1212,39.95,8,8,7,9,7,9,8,8,10,8,6,7,8,10,8,9,8,8,8,10,8,7,6,8,6,8,8,7,6,7,6,7,10,10,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.4,8.3333,8.3733,7.3,7.0,7.18,8.3,9.0,8.58,8.1,0.0001
282,NF4,Programming-CS,47.9451,1918.7611,40.02,9,6,8,9,7,8,8,9,10,6,8,9,8,10,8,9,10,9,7,10,8,10,5,6,6,8,9,8,6,5,5,7,8,9,9,9,9,9,8,9,9,8,6,9,6,6,6,9,7,6,5,8,8.1,7.3333,7.7933,8.0,6.6667,7.4667,7.5,5.6667,6.7667,8.5,8.6667,8.5667,7.6483,0.0001
283,NF4,Programming-CS,48.3222,1938.2086,40.11,7,5,6,7,5,6,8,7,9,5,7,9,7,9,7,8,8,7,8,9,7,6,5,6,6,7,7,6,6,5,4,7,8,8,7,8,8,8,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.6,8.3333,7.2933,6.5,7.0,6.7,7.5,9.0,8.1,7.455,0.0001
284,NF4,Programming-CS,48.03,1927.3941,40.13,8,7,7,9,6,8,10,8,10,7,8,8,9,10,7,9,9,9,7,10,8,8,6,7,6,8,8,7,6,6,5,7,9,10,9,9,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.1,8.3333,8.1933,7.5,7.0,7.3,8.3,9.0,8.58,8.085,0.0001
285,NF4,Programming-CS,48.4648,1942.5327,40.08,8,7,6,8,7,9,9,9,9,8,9,9,8,9,7,9,10,9,8,10,9,9,6,7,8,8,8,9,7,6,7,8,10,9,10,8,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.3,8.3333,8.3133,7.8,7.0,7.48,8.5,9.0,8.7,8.265,0.0001
286,NF4,Programming-CS,47.7997,1912.0445,40.0,8,6,8,9,8,9,9,8,10,9,9,8,7,10,9,8,10,10,10,10,8,8,6,7,8,9,9,9,6,7,7,7,10,8,9,9,9,9,9,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.5,8.3333,8.4333,8.5,7.0,7.9,8.4,9.0,8.64,8.37,0.0001
287,NF4,Programming-CS,48.3664,1933.2239,39.97,9,6,6,8,9,8,8,9,9,7,8,8,7,10,9,7,9,10,9,10,9,7,5,7,7,8,9,7,5,7,6,8,10,8,9,8,8,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,7.9,8.3333,8.0733,7.7,7.6667,7.6867,8.1,9.0,8.46,8.1517,0.0001
288,NF4,Programming-CS,48.4438,1935.5228,39.95,9,9,7,9,7,8,8,9,10,10,7,9,8,9,8,8,10,10,10,10,8,9,6,7,9,9,7,8,7,7,5,8,9,9,9,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.9,8.3333,8.6733,7.5,7.0,7.3,8.6,9.0,8.76,8.34,0.0001
289,NF4,Programming-CS,48.5232,1940.6147,39.99,7,6,6,7,7,7,7,7,9,6,8,8,7,8,6,7,10,8,8,10,8,7,5,7,6,5,7,7,5,5,4,6,8,9,8,8,8,7,8,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.8,8.3333,7.4133,6.7,7.0,6.82,7.5,9.0,8.1,7.575,0.0001
290,NF4,Programming-CS,48.225,1927.8921,39.98,9,7,7,9,10,9,8,8,10,10,10,9,8,10,8,9,9,9,7,10,9,9,7,7,7,8,9,7,7,6,6,7,10,10,10,9,9,8,8,8,9,8,6,9,6,6,6,9,7,6,5,8,8.8,7.3333,8.2133,8.6,6.6667,7.8267,8.0,5.6667,7.0667,8.3,8.6667,8.4467,7.8883,0.0001
291,NF4,Programming-CS,48.1082,1980.4768,41.17,9,7,7,9,7,9,9,8,10,7,9,9,8,10,8,8,10,9,9,10,8,8,6,7,7,9,7,7,6,7,5,8,10,10,10,9,9,9,8,9,9,8,8,9,7,6,5,8,7,6,5,8,8.4,7.6667,8.1067,8.5,6.6667,7.7667,7.8,6.0,7.08,8.4,8.3333,8.3733,7.8317,0.0001
292,NF4,Programming-CS,47.8826,1908.1577,39.85,8,7,7,9,7,9,9,10,10,7,9,9,8,9,7,8,10,10,10,10,8,8,7,7,9,10,9,7,7,7,5,8,9,9,8,8,8,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.5,8.3333,8.4333,7.9,7.0,7.54,8.4,9.0,8.64,8.28,0.0001
293,NF4,Programming-CS,48.2943,1926.7103,39.9,7,5,7,7,7,6,7,8,8,7,8,8,7,8,7,8,9,8,8,9,8,6,5,7,7,6,8,7,5,5,4,7,7,6,8,8,8,7,6,8,9,8,8,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.4,8.3333,7.1733,6.8,7.6667,7.1467,7.7,9.0,8.22,7.5967,0.0001
294,NF4,Programming-CS,47.8051,1906.7993,39.89,9,6,7,9,8,9,9,9,10,9,8,9,9,10,8,9,9,9,9,10,9,9,7,7,7,7,8,7,7,6,6,8,9,8,9,10,9,9,9,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.2,8.3333,8.2533,8.0,7.0,7.6,8.7,9.0,8.82,8.325,0.0001
295,NF4,Programming-CS,47.8974,1920.667,40.1,8,8,8,8,9,9,8,8,10,8,8,10,8,10,8,9,9,8,8,10,8,9,6,6,8,8,9,7,6,7,6,8,8,9,9,8,8,9,8,8,9,8,8,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,8.5,6.6667,7.7667,7.8,6.0,7.08,8.2,8.3333,8.2533,7.7717,0.0001
296,NF4,Programming-CS,47.7963,1900.4773,39.76,7,6,7,7,7,6,8,8,9,6,7,9,7,7,8,7,8,7,7,9,8,5,6,6,6,5,7,6,6,5,5,7,7,6,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.0,8.3333,6.9333,7.0,7.0,7.0,7.5,9.0,8.1,7.47,0.0001
297,NF4,Programming-CS,47.4074,1899.3569,40.06,9,8,8,9,8,8,9,8,10,9,8,9,8,9,7,8,9,8,8,10,8,9,7,8,7,8,8,8,7,7,6,8,9,8,10,9,9,9,8,9,9,8,6,9,7,6,5,8,7,6,5,8,8.4,7.6667,8.1067,8.3,6.6667,7.6467,7.9,5.3333,6.8733,8.6,8.3333,8.4933,7.78,0.0001
298,NF4,Programming-CS,47.8655,1910.4721,39.91,8,7,7,9,7,8,8,8,10,9,9,8,9,10,8,10,9,10,9,10,9,8,6,7,7,9,8,8,7,6,5,7,8,9,9,8,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.7,7.0,7.42,8.4,9.0,8.64,8.235,0.0001
299,NF4,Programming-CS,47.7125,1912.1819,40.08,8,6,7,7,6,6,8,8,9,5,7,9,8,8,7,8,9,8,7,10,6,7,6,6,6,7,8,7,5,5,5,6,8,8,8,8,8,7,7,7,9,8,6,9,7,6,5,8,7,6,5,8,7.3,7.6667,7.4467,6.7,6.6667,6.6867,7.0,5.3333,6.3333,7.6,8.3333,7.8933,7.09,0.0001
300,NF4,Programming-CS,48.3686,1931.9576,39.94,8,7,7,9,8,8,8,8,10,9,7,9,8,9,8,9,10,10,10,10,8,8,6,7,8,8,8,8,6,7,5,7,8,9,9,10,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.3,8.3333,8.3133,7.6,7.0,7.36,8.6,9.0,8.76,8.22,0.0001
301,NF4,Humanities,49.863,1989.5098,39.9,9,7,8,8,7,9,9,8,10,7,8,9,8,10,7,8,10,9,8,10,9,8,7,7,7,9,9,7,5,6,7,7,10,9,9,10,8,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.3,8.3333,8.3133,8.0,7.0,7.6,8.2,9.0,8.52,8.22,0.0001
302,NF4,Humanities,48.245,1925.3016,39.91,7,6,6,8,7,7,8,8,9,7,8,8,6,6,7,7,8,8,7,10,7,6,5,6,6,6,8,5,5,5,5,6,8,8,9,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.6,8.3333,7.2933,7.0,7.0,7.0,7.4,9.0,8.04,7.515,0.0001
303,NF4,Humanities,48.0356,1980.6478,41.23,8,5,7,8,7,7,8,7,9,8,8,7,7,8,6,7,9,8,9,9,8,5,5,7,7,6,8,5,5,5,5,6,8,8,8,9,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.7,8.3333,7.3533,7.1,7.0,7.06,7.3,9.0,7.98,7.59,0.0001
304,NF4,Humanities,48.5985,1937.6913,39.87,8,5,8,8,7,6,8,7,9,5,5,7,7,8,6,8,8,7,7,9,7,6,5,6,5,6,8,7,5,5,4,6,7,7,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.1,8.6667,7.7267,6.2,8.3333,7.0533,6.6,7.0,6.76,7.5,9.0,8.1,7.41,0.0001
305,NF4,Humanities,47.9447,1921.3477,40.07,8,7,7,9,8,8,10,8,10,8,8,8,7,9,8,8,10,10,9,10,8,9,6,6,9,9,8,8,5,7,6,7,9,10,9,9,9,8,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.9,7.0,7.54,8.1,9.0,8.46,8.22,0.0001
306,NF4,Humanities,48.349,1938.9035,40.1,7,7,7,8,8,6,8,7,9,5,7,8,6,7,8,8,10,8,8,10,9,6,5,6,6,7,7,7,5,4,5,7,8,7,7,9,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.4,8.3333,7.1733,6.9,7.0,6.94,7.8,9.0,8.28,7.59,0.0001
307,NF4,Humanities,48.0295,1925.7985,40.1,9,7,7,9,7,8,8,8,10,7,8,9,7,10,7,10,10,10,9,10,8,8,7,8,8,8,9,8,6,6,6,8,9,9,9,10,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.2,8.3333,8.2533,7.8,7.0,7.48,8.8,9.0,8.88,8.265,0.0001
308,NF4,Humanities,47.6267,1907.1709,40.04,8,5,6,8,7,6,7,7,9,5,8,8,6,8,6,7,9,7,8,10,8,5,5,6,5,6,7,7,6,4,4,7,8,7,8,8,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.0,8.3333,6.9333,6.6,7.0,6.76,7.6,9.0,8.16,7.425,0.0001
309,NF4,Humanities,47.8299,1911.1978,39.96,8,6,6,8,6,6,6,7,9,7,7,7,6,8,7,8,9,8,5,10,7,6,5,6,7,7,8,6,5,4,4,6,7,7,8,7,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.6,8.3333,7.2933,6.3,7.0,6.58,7.3,9.0,7.98,7.41,0.0001
310,NF4,Humanities,48.0512,1980.099,41.21,8,6,6,8,6,7,7,7,9,8,7,8,7,7,8,8,10,7,7,10,7,7,6,6,5,6,7,5,6,4,5,5,8,7,7,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.6,8.3333,7.2933,6.7,7.0,6.82,7.3,9.0,7.98,7.5,0.0001
311,NF4,Humanities,21.0806,841.9794,39.94,7,5,5,6,5,5,6,7,8,4,4,7,6,7,4,7,8,8,6,9,6,5,4,6,5,6,7,6,5,5,4,6,7,6,6,7,7,6,5,7,9,7,6,9,8,7,6,9,8,7,6,8,6.4,8.3333,7.1733,5.7,7.0,6.22,5.1,6.0,5.46,6.8,8.6667,7.5467,6.6,0.0004
312,NF4,Humanities,48.1001,1920.3262,39.92,10,7,8,9,7,9,8,9,10,7,8,8,7,10,8,9,10,9,10,10,8,8,6,7,7,8,9,8,6,6,6,6,9,8,9,9,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.0,8.3333,8.1333,8.0,7.0,7.6,8.4,9.0,8.64,8.205,0.0001
313,NF4,Humanities,48.1417,1921.323,39.91,9,7,7,8,7,9,9,9,9,8,8,9,7,10,8,9,9,9,8,10,9,8,6,7,8,9,9,7,7,6,5,7,9,9,9,10,8,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.4,8.3333,8.3733,7.7,7.0,7.42,8.4,9.0,8.64,8.205,0.0001
314,NF4,Humanities,47.8018,1915.9854,40.08,8,6,7,7,6,6,7,7,9,5,7,8,6,8,7,8,9,7,8,10,9,6,6,6,6,6,8,6,4,5,4,6,10,8,8,9,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.4,8.3333,7.1733,6.9,7.0,6.94,7.5,9.0,8.1,7.53,0.0001
315,NF4,Humanities,48.0318,1972.7121,41.07,9,8,9,9,7,7,7,8,10,7,7,10,8,10,7,9,10,10,8,10,9,9,7,8,7,8,9,7,7,6,6,8,9,8,10,10,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.2,8.3333,8.2533,7.7,7.0,7.42,8.8,9.0,8.88,8.28,0.0001
316,NF4,Humanities,47.8502,1904.1816,39.79,8,6,6,7,8,6,7,7,8,6,8,8,8,9,7,9,8,7,8,10,7,6,5,7,6,5,8,6,5,4,5,6,9,7,9,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.3,8.3333,7.1133,7.0,7.0,7.0,7.7,9.0,8.22,7.575,0.0001
317,NF4,Humanities,47.8025,1910.8801,39.97,9,7,7,9,8,8,9,8,10,8,9,8,7,9,8,9,10,10,9,10,8,9,5,6,8,7,8,8,6,5,5,6,10,9,8,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.1,8.3333,8.1933,7.6,7.0,7.36,8.2,9.0,8.52,8.16,0.0001
318,NF4,Humanities,48.3606,1933.5595,39.98,7,5,6,7,7,7,7,7,8,4,7,9,7,8,7,8,9,7,6,10,8,6,6,6,5,7,7,6,6,5,6,6,8,7,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.3,8.3333,7.1133,6.7,7.0,6.82,7.6,9.0,8.16,7.485,0.0001
319,NF4,Humanities,47.8896,1960.2611,40.93,7,6,7,7,8,7,7,6,9,6,8,8,7,7,7,9,10,7,6,10,7,6,6,6,5,7,7,6,5,5,6,7,8,6,9,9,7,7,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.4,8.3333,7.1733,6.9,7.0,6.94,7.6,9.0,8.16,7.53,0.0001
320,NF4,Humanities,30.071,1195.8329,39.77,7,6,5,7,4,5,5,7,8,6,5,7,5,6,6,7,8,5,5,8,7,5,3,5,6,6,6,6,5,4,3,6,7,5,7,7,6,6,5,7,9,7,6,9,8,8,7,9,8,7,6,8,6.3,8.3333,7.1133,5.4,7.3333,6.1733,5.0,6.3333,5.5333,6.7,8.6667,7.4867,6.5767,0.0002
321,NF4,Humanities,48.2138,1929.0472,40.01,9,8,8,8,7,9,7,8,10,9,8,9,9,9,8,8,10,10,9,10,8,9,7,7,8,9,9,8,6,6,6,8,9,10,9,10,9,8,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.7,8.3333,8.5533,7.8,7.0,7.48,8.5,9.0,8.7,8.325,0.0001
322,NF4,Humanities,48.0067,1919.0693,39.98,8,7,8,9,7,7,8,8,10,8,8,9,8,9,8,9,8,10,9,10,7,9,6,7,9,8,10,8,7,7,6,9,9,8,8,9,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.2,8.3333,8.2533,7.9,7.0,7.54,8.7,9.0,8.82,8.235,0.0001
323,NF4,Humanities,48.4344,1935.5857,39.96,8,8,8,8,5,8,7,9,10,8,8,10,8,9,8,8,10,10,9,10,8,7,6,7,8,9,9,7,7,6,6,8,9,8,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.2,8.3333,8.2533,7.7,7.0,7.42,8.5,9.0,8.7,8.19,0.0001
324,NF4,Humanities,47.8557,1914.1421,40.0,8,6,7,7,7,6,8,7,9,5,7,9,7,8,7,8,9,8,8,9,8,6,5,6,6,5,7,8,5,6,3,6,8,7,9,8,7,7,7,7,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.4,8.3333,7.1733,6.8,7.0,6.88,7.5,9.0,8.1,7.515,0.0001
325,NF4,Humanities,48.233,1922.26,39.85,9,8,8,9,8,8,8,8,10,9,8,9,8,10,8,8,10,9,9,10,8,8,6,7,7,9,8,7,7,6,5,6,10,9,10,10,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.5,8.3333,8.4333,7.7,7.0,7.42,8.3,9.0,8.58,8.265,0.0001
326,NF4,Humanities,48.1106,1975.7735,41.07,8,6,8,7,5,7,8,8,9,7,6,7,7,8,6,8,9,8,8,10,7,6,5,6,8,8,8,6,5,5,5,6,9,8,8,8,8,6,7,8,9,8,6,9,7,6,5,8,7,6,5,8,7.5,7.6667,7.5667,6.9,6.6667,6.8067,6.9,5.3333,6.2733,7.4,8.3333,7.7733,7.105,0.0001
327,NF4,Humanities,47.9745,1924.2672,40.11,8,5,8,7,7,6,7,8,9,6,7,8,8,8,6,8,9,8,8,10,7,6,5,5,8,7,9,7,5,4,4,6,7,7,8,7,7,7,6,8,9,8,6,9,7,6,5,8,7,6,5,8,7.5,7.6667,7.5667,6.4,6.6667,6.5067,6.8,5.3333,6.2133,7.4,8.3333,7.7733,7.015,0.0001
328,NF4,Humanities,48.0391,1912.6614,39.81,7,5,8,8,7,7,6,6,9,6,7,7,6,8,8,8,8,8,7,10,9,7,5,6,5,6,8,7,6,5,5,7,9,7,7,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.6,8.3333,7.2933,6.8,7.0,6.88,7.6,9.0,8.16,7.56,0.0001
329,NF4,Humanities,48.4808,1936.4187,39.94,9,8,6,9,7,9,8,9,10,9,8,9,9,10,9,9,10,10,8,10,8,9,6,6,6,7,8,8,6,6,7,7,8,9,9,9,9,9,7,8,9,8,6,9,6,6,6,9,7,6,5,8,8.2,7.3333,7.8533,8.6,6.6667,7.8267,7.6,5.6667,6.8267,8.4,8.6667,8.5067,7.7533,0.0001
330,NF4,Humanities,48.0001,1907.743,39.74,9,8,7,8,6,8,8,7,10,7,7,9,7,10,7,9,8,10,8,10,8,7,6,6,7,9,9,7,6,7,6,8,9,10,10,8,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,7.9,8.6667,8.2067,8.4,8.3333,8.3733,7.6,7.0,7.36,8.1,9.0,8.46,8.1,0.0001
331,NF4,Humanities,48.0911,1985.1587,41.28,8,7,8,8,7,9,8,8,10,8,8,9,9,10,7,9,9,10,8,10,8,8,7,6,8,8,10,7,6,6,6,8,8,10,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.5,8.3333,8.4333,7.9,7.6667,7.8067,8.3,9.0,8.58,8.3017,0.0001
332,NF4,Humanities,48.1931,1918.3945,39.81,8,8,8,9,8,8,9,8,10,7,9,10,7,9,8,9,9,9,9,10,8,8,6,7,8,9,10,7,6,7,5,7,9,9,9,10,9,8,7,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.2,8.3333,8.2533,8.0,7.6667,7.8667,8.5,9.0,8.7,8.3017,0.0001
333,NF4,Humanities,48.2597,1925.8596,39.91,7,5,7,8,7,7,8,7,9,7,8,9,6,8,7,7,9,7,7,9,7,8,5,5,7,7,6,7,7,4,5,7,8,6,9,9,8,7,7,8,9,8,8,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.6,8.3333,7.2933,6.9,7.6667,7.2067,7.6,9.0,8.16,7.6567,0.0001
334,NF4,Humanities,47.8822,1913.1167,39.95,8,8,8,9,9,8,9,9,10,7,7,9,9,10,8,9,8,10,7,10,8,8,6,7,8,9,7,7,7,7,5,9,9,10,9,8,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.5,8.3333,8.4333,7.4,7.0,7.24,8.6,9.0,8.76,8.25,0.0001
335,NF4,Humanities,48.6855,1946.1421,39.97,10,8,8,8,7,8,9,6,9,7,8,8,8,10,7,9,10,8,8,10,9,6,7,8,8,8,8,7,7,6,6,8,10,9,9,10,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,7.9,8.3333,8.0733,7.8,7.0,7.48,8.3,9.0,8.58,8.19,0.0001
336,NF4,Humanities,48.1023,1926.5543,40.05,8,8,8,10,7,8,9,8,10,8,10,9,9,10,8,9,9,10,9,10,7,7,6,8,7,10,9,7,6,7,5,7,9,9,9,10,8,9,7,9,9,8,6,9,6,6,6,9,7,6,5,8,8.0,7.3333,7.7333,8.6,6.6667,7.8267,8.0,5.6667,7.0667,8.7,8.6667,8.6867,7.8283,0.0001
337,NF4,Humanities,47.945,1920.8155,40.06,9,7,7,9,8,8,9,8,9,9,7,9,7,10,7,9,10,10,9,10,8,8,7,7,8,9,8,6,7,6,6,8,9,9,9,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.5,8.3333,8.4333,7.7,7.6667,7.6867,8.5,9.0,8.7,8.3317,0.0001
338,NF4,Humanities,48.1339,1975.1714,41.03,9,8,8,8,6,9,10,7,10,9,6,8,8,10,7,9,9,10,8,10,9,10,7,7,8,8,9,8,6,6,5,8,9,10,9,10,8,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.9,8.3333,8.6733,7.6,7.0,7.36,8.4,9.0,8.64,8.265,0.0001
339,NF4,Humanities,48.2723,1927.0761,39.92,7,6,7,7,6,7,7,7,9,6,7,8,7,8,7,7,8,7,8,9,7,5,6,7,6,6,8,7,4,6,5,6,9,8,9,7,7,7,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.0,8.6667,7.6667,6.6,8.3333,7.2933,7.0,7.0,7.0,7.3,9.0,7.98,7.485,0.0001
340,NF4,Humanities,15.615,621.9318,39.83,8,6,7,8,7,7,7,8,9,6,6,7,6,8,7,8,9,7,7,10,8,6,5,6,7,6,8,6,6,4,4,6,8,7,8,7,8,6,7,7,8,8,8,9,5,4,2,7,7,5,4,8,7.6,6.6667,7.2267,6.3,5.6667,6.0467,6.6,4.6667,5.8267,7.3,8.0,7.58,6.67,0.0007
341,NF4,Humanities,48.4109,1929.3975,39.85,8,6,6,9,8,8,8,8,10,10,6,8,8,9,7,9,9,10,8,10,7,8,7,8,8,8,8,6,6,6,6,7,9,8,10,10,9,9,7,9,9,8,6,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,8.2,6.6667,7.5867,7.3,5.3333,6.5133,8.4,8.3333,8.3733,7.615,0.0001
342,NF4,Humanities,20.2906,806.2826,39.74,7,5,7,7,6,7,7,8,9,5,7,8,7,8,8,8,9,7,8,10,7,5,5,5,7,7,7,7,6,4,4,6,9,8,8,8,8,6,7,8,8,7,8,9,6,6,4,8,7,6,5,8,7.5,7.0,7.3,6.2,6.3333,6.2533,6.8,5.6667,6.3467,7.5,8.3333,7.8333,6.9333,0.0004
343,NF4,Humanities,48.4124,1935.5292,39.98,9,8,8,9,7,8,9,9,10,7,9,9,8,10,8,8,9,10,9,10,8,8,6,8,6,8,8,6,7,7,5,8,8,9,10,8,9,8,7,8,9,8,8,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.3,8.3333,8.3133,7.9,7.6667,7.8067,8.3,9.0,8.58,8.2567,0.0001
344,NF4,Humanities,48.2708,1930.0663,39.98,8,7,8,8,8,8,7,9,10,7,8,10,8,9,8,8,10,10,8,10,8,9,6,7,6,9,7,9,6,6,5,7,8,9,9,10,9,9,8,8,9,8,6,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.3,8.3333,8.3133,7.4,7.0,7.24,8.6,9.0,8.76,8.16,0.0001
345,NF4,Humanities,48.2695,1916.3282,39.7,9,8,8,10,6,7,9,8,10,8,8,10,10,10,8,10,9,10,9,10,8,8,6,6,8,8,8,8,6,6,5,7,9,10,9,10,9,8,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.7,7.6667,7.6867,8.8,9.0,8.88,8.3467,0.0001
346,NF4,Humanities,47.9845,1927.9686,40.18,9,8,7,9,6,9,8,9,10,8,9,10,8,9,8,9,10,10,9,10,8,8,6,7,7,9,8,8,7,7,6,8,9,9,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.6,8.3333,8.4933,7.7,7.0,7.42,8.8,9.0,8.88,8.31,0.0001
